id,cond,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,Baseline1,55,214,214,1,309582,311090,313926
p3,Baseline1,56,141,142,0,314543,316050,317957
p3,Baseline1,57,242,242,1,318641,320144,321989
p3,Baseline1,58,414,214,0,323038,324542,327686
p3,Baseline1,59,132,132,1,328310,329813,331957
p3,Baseline1,60,124,124,1,332607,334111,335926
p3,Baseline1,61,234,234,1,367126,368639,371958
p3,Baseline1,62,414,214,0,372726,374230,376302
p3,Baseline1,63,213,213,1,377094,378597,380158
p3,Baseline1,64,141,141,1,381294,382797,384853
p3,Baseline1,65,124,124,1,385591,387094,389446
p3,Baseline1,66,134,134,1,390158,391662,393654
p3,Baseline1,67,312,314,0,394310,395813,397605
p3,Baseline1,68,131,134,0,398263,399766,401030
p3,Baseline1,69,434,412,0,401934,403438,405439
p3,Baseline1,70,313,313,1,406110,407614,412669
p3,Baseline1,71,212,214,0,413391,414894,416445
p3,Baseline1,72,131,132,0,417135,418638,419837
p3,Baseline1,73,412,413,0,420494,421998,423885
p3,Baseline1,74,232,214,0,424734,426237,427726
p3,Baseline1,75,134,134,1,428486,429991,432509
p3,Baseline1,76,341,141,0,433349,434852,437990
p3,Baseline1,77,232,234,0,438662,440165,442269
p3,Baseline1,78,242,242,1,442958,444461,447021
p3,Baseline1,79,121,121,1,447726,449230,451566
p3,Baseline1,80,412,414,0,452190,453694,455438
p3,Baseline1,81,142,142,1,487365,488871,491357
p3,Baseline1,82,123,123,1,492158,493664,495669
p3,Baseline1,83,343,143,0,496334,497836,500005
p3,Baseline1,84,432,432,1,500685,502190,504110
p3,Baseline1,85,213,234,0,504903,506406,508526
p3,Baseline1,86,143,143,1,509222,510725,512117
p3,Baseline1,87,143,143,1,512798,514301,517725
p3,Baseline1,88,241,241,1,518406,519910,522302
p3,Baseline1,89,243,243,1,523152,524655,527094
p3,Baseline1,90,131,131,1,527854,529356,530686
p3,Baseline1,91,431,432,0,531447,532950,534733
p3,Baseline1,92,241,241,1,535414,536919,538565
p3,Baseline1,93,423,423,1,539199,540703,542742
p3,Baseline1,94,421,421,1,543439,544942,546622
p3,Baseline1,95,231,241,0,547350,548853,551653
p3,Baseline1,96,132,132,1,552663,554166,556294
p3,Baseline1,97,343,343,1,557070,558574,561157
p3,Baseline1,98,313,313,1,561894,563397,565549
p3,Baseline1,99,413,413,1,566239,567742,569461
p3,Baseline1,100,321,121,0,570198,571701,573837
p3,Baseline1,101,424,424,1,611342,612847,615221
p3,Baseline1,102,123,143,0,616006,617515,619733
p3,Baseline1,103,312,124,0,620438,621941,623910
p3,Baseline1,104,321,142,0,624629,626133,627773
p3,Baseline1,105,324,324,1,628486,629990,631917
p3,Baseline1,106,243,243,1,632710,634214,637206
p3,Baseline1,107,343,143,0,638014,639518,643485
p3,Baseline1,108,234,234,1,644222,645725,652589
